"" "Longitude" "Latitude"
0.371000017621554 736.5 1342.5
0.0380000018049031 1329.5 651.5
0.570000027073547 452.5 531.5
0.435000020661391 158.5 1640.5
1.46700006967876 337.5 906.5
0.384000018239021 228.5 304.5
0.249000011826865 358.5 1969.5
0.539000025601126 392.5 342.5
0.119000005652197 248.5 757.5
0.0830000039422885 1331.5 932.5
0.349000016576611 614.5 1534.5
0.507000024081208 700.5 736.5
0.656000031158328 426.5 1014.5
0.549000026076101 350.5 262.5
0.872000041417778 236.5 1086.5
0.256000012159348 148.5 662.5
0.392000018619001 226.5 902.5
0.128000006079674 1083.5 1737.5
0.996000047307462 1078.5 190.5
0.771000036620535 999.5 544.5
0.436000020708889 743.5 1897.5
0.638000030303374 160.5 834.5
0.1960000093095 1242.5 1754.5
0.793000037665479 327.5 88.5
0.696000033058226 552.5 1012.5
0.183000008692034 788.5 1333.5
0.0740000035148114 1287.5 1169.5
0.349000016576611 988.5 1760.5
0.0680000032298267 424.5 1874.5
0.81200003856793 649.5 1121.5
0.453000021516345 471.5 631.5
0.162000007694587 8.5 1357.5
0.166000007884577 1137.5 1628.5
0.181000008597039 75.5 1225.5
0.269000012776814 199.5 1113.5
0.529000025126152 18.5 406.5
0.749000035575591 433.5 156.5
0.399000018951483 519.5 605.5
0.0600000028498471 495.5 1888.5
0.0960000045597553 1095.5 1912.5
1.08300005143974 1214.5 238.5
0.725000034435652 574.5 477.5
0.786000037332997 1016.5 464.5
0.575000027311035 462.5 341.5
0.333000015816651 963.5 117.5
0.337000016006641 201.5 1373.5
0.8240000391379 40.5 702.5
1.19300005666446 1242.5 0.5
0.583000027691014 846.5 328.5
1.49800007115118 306.5 887.5
0.236000011209399 742.5 1013.5
1.14200005424209 1055.5 24.5
0.0900000042747706 1302.5 1327.5
0.326000015484169 497.5 1201.5
0.779000037000515 1047.5 225.5
0.470000022323802 229.5 246.5
0.0850000040372834 592.5 1891.5
0.207000009831972 980.5 1507.5
0.392000018619001 198.5 919.5
0.464000022038817 182.5 160.5
0.340000016149133 483.5 1272.5
0.158000007504597 22.5 1671.5
0.603000028640963 546.5 712.5
0.708000033628196 805.5 1280.5
1.22600005823188 526.5 109.5
0.370000017574057 415.5 1019.5
0.92200004379265 1316.5 275.5
1.20800005737692 191.5 509.5
0.158000007504597 42.5 1053.5
1.02800004882738 90.5 769.5
1.33100006321911 524.5 1051.5
0.117000005557202 780.5 1721.5
0.662000031443313 428.5 1567.5
0.322000015294179 65.5 238.5
0.549000026076101 918.5 534.5
0.794000037712976 501.5 182.5
0.711000033770688 527.5 466.5
0.168000007979572 36.5 1555.5
1.04900004982483 555.5 310.5
1.3330000633141 1238.5 16.5
1.22100005799439 220.5 583.5
0.725000034435652 434.5 285.5
0.15300000726711 746.5 1716.5
0.842000039992854 813.5 218.5
0.750000035623088 442.5 194.5
0.988000046927482 700.5 210.5
0.686000032583252 854.5 522.5
0.163000007742085 823.5 558.5
1.11300005286466 116.5 731.5
0.127000006032176 667.5 1583.5
0.210000009974465 890.5 1334.5
0.657000031205826 851.5 323.5
0.810000038472936 1334.5 335.5
0.311000014771707 961.5 1423.5
0.322000015294179 1059.5 1055.5
0.0880000041797757 1187.5 1255.5
0.324000015389174 308.5 945.5
0.236000011209399 379.5 1478.5
0.528000025078654 315.5 786.5
0.294000013964251 1071.5 1058.5
0.480000022798777 112.5 349.5
1.07800005120225 574.5 155.5
0.333000015816651 1157.5 824.5
0.77300003671553 1241.5 1462.5
0.0910000043222681 1258.5 930.5
0.446000021183863 596.5 1377.5
0.87100004137028 1162.5 404.5
0.800000037997961 1062.5 680.5
0.727000034530647 1296.5 18.5
0.187000008882023 710.5 1421.5
0.61200002906844 557.5 435.5
0.274000013014302 626.5 1919.5
0.643000030540861 442.5 1911.5
1.0190000483999 132.5 719.5
0.572000027168542 2.5 1195.5
0.317000015056692 6.5 580.5
0.227000010781921 1336.5 1679.5
1.10800005262718 572.5 989.5
0.29800001415424 1017.5 1320.5
1.03300004906487 1005.5 104.5
0.628000029828399 296.5 773.5
0.363000017241575 1177.5 1139.5
1.6880000801757 1305.5 284.5
0.468000022228807 855.5 1123.5
0.332000015769154 1163.5 1389.5
0.907000043080188 614.5 1614.5
0.350000016624108 1008.5 1785.5
0.924000043887645 1310.5 112.5
0.354000016814098 977.5 1303.5
0.071000003372319 1316.5 808.5
0.0430000020423904 1019.5 2012.5
0.348000016529113 365.5 1129.5
0.507000024081208 668.5 745.5
0.0540000025648624 513.5 1788.5
1.16200005519204 1127.5 217.5
0.755000035860576 1047.5 358.5
0.176000008359551 26.5 730.5
0.182000008644536 724.5 1413.5
1.10500005248468 986.5 99.5
0.367000017431565 242.5 1275.5
0.35700001695659 910.5 1330.5
0.419000019901432 241.5 1899.5
0.191000009072013 817.5 1810.5
0.203000009641983 293.5 1954.5
0.274000013014302 1139.5 1049.5
1.09600005205721 1122.5 175.5
0.177000008407049 1047.5 1255.5
0.650000030873343 1171.5 938.5
0.195000009262003 931.5 1934.5
0.186000008834526 1048.5 1350.5
0.87900004175026 144.5 858.5
0.230000010924414 7.5 552.5
0.16100000764709 21.5 872.5
0.760000036098063 1110.5 901.5
0.30200001434423 79.5 1038.5
0.29800001415424 125.5 1207.5
0.71000003372319 199.5 790.5
0.0680000032298267 953.5 1620.5
0.776000036858022 1266.5 55.5
0.129000006127171 235.5 2017.5
0.321000015246682 1184.5 768.5
0.699000033200718 968.5 250.5
1.26300005998928 619.5 1064.5
0.190000009024516 1283.5 1033.5
0.563000026741065 744.5 1509.5
0.635000030160882 370.5 270.5
0.248000011779368 121.5 1859.5
0.690000032773241 1100.5 603.5
0.730000034673139 852.5 1248.5
0.152000007219613 1039.5 1235.5
0.348000016529113 884.5 1826.5
1.16300005523954 440.5 960.5
0.786000037332997 975.5 1797.5
0.185000008787028 957.5 58.5
0.641000030445866 36.5 656.5
0.042000001994893 429.5 1836.5
0.104000004939735 519.5 1518.5
1.24800005927682 416.5 822.5
0.646000030683354 1024.5 622.5
0.172000008169562 985.5 1885.5
0.100000004749745 306.5 1688.5
0.764000036288053 440.5 946.5
0.724000034388155 688.5 505.5
0.56100002664607 131.5 1343.5
0.359000017051585 186.5 402.5
1.24300005903933 1233.5 60.5
1.3340000633616 259.5 633.5
0.533000025316142 1114.5 162.5
1.02600004873239 1297.5 610.5
0.630000029923394 627.5 539.5
0.602000028593466 883.5 1977.5
0.442000020993873 53.5 453.5
0.194000009214506 1279.5 1878.5
1.13300005381461 1181.5 12.5
0.685000032535754 980.5 1744.5
0.3530000167666 964.5 721.5
0.242000011494383 1284.5 1914.5
0.719000034150667 1062.5 424.5
0.0800000037997961 1353.5 1516.5
1.07500005105976 865.5 84.5
0.56100002664607 149.5 830.5
0.363000017241575 260.5 363.5
0.919000043650158 1314.5 76.5
1.37700006540399 151.5 581.5
0.0920000043697655 1048.5 1889.5
0.508000024128705 165.5 1915.5
0.0690000032773241 398.5 1584.5
0.341000016196631 762.5 1903.5
0.373000017716549 1173.5 1998.5
0.305000014486723 21.5 1790.5
0.974000046262518 1271.5 467.5
0.712000033818185 1113.5 626.5
0.234000011114404 874.5 1891.5
0.464000022038817 804.5 634.5
0.346000016434118 932.5 35.5
0.0600000028498471 318.5 1691.5
0.622000029543415 269.5 954.5
0.232000011019409 1337.5 968.5
0.370000017574057 914.5 962.5
0.838000039802864 739.5 112.5
0.698000033153221 839.5 242.5
0.584000027738512 1169.5 1406.5
0.990000047022477 718.5 1095.5
0.0610000028973445 2.5 604.5
0.96900004602503 1096.5 193.5
0.175000008312054 285.5 1728.5
0.317000015056692 1158.5 1453.5
0.842000039992854 1131.5 173.5
0.347000016481616 661.5 1677.5
0.50600002403371 865.5 635.5
0.195000009262003 1063.5 1765.5
0.189000008977018 892.5 1454.5
0.845000040135346 837.5 416.5
0.0550000026123598 597.5 1986.5
1.1360000539571 880.5 166.5
0.781000037095509 774.5 938.5
0.651000030920841 447.5 1267.5
0.0730000034673139 589.5 1616.5
0.533000025316142 288.5 1425.5
0.785000037285499 783.5 951.5
0.511000024271198 468.5 1414.5
0.348000016529113 833.5 1919.5
0.186000008834526 12.5 1840.5
0.128000006079674 622.5 1631.5
0.797000037855469 316.5 129.5
0.143000006792136 1182.5 1508.5
0.687000032630749 847.5 970.5
0.20400000968948 1235.5 1300.5
0.531000025221147 638.5 918.5
0.0940000044647604 477.5 1648.5
0.288000013679266 867.5 1802.5
0.903000042890199 1066.5 86.5
0.564000026788563 458.5 369.5
1.01400004816242 291.5 908.5
0.583000027691014 954.5 609.5
0.0230000010924414 1224.5 1037.5
0.339000016101636 303.5 799.5
0.0910000043222681 1295.5 894.5
0.686000032583252 270.5 1678.5
0.732000034768134 943.5 563.5
0.143000006792136 1006.5 1669.5
0.321000015246682 1007.5 1869.5
0.701000033295713 314.5 22.5
0.732000034768134 591.5 1359.5
0.580000027548522 103.5 1837.5
1.21400005766191 1237.5 339.5
1.12700005352963 990.5 108.5
0.0840000039897859 785.5 1876.5
0.0720000034198165 59.5 1520.5
0.650000030873343 142.5 1349.5
0.582000027643517 32.5 112.5
0.450000021373853 425.5 572.5
0.171000008122064 921.5 1108.5
0.210000009974465 373.5 1806.5
0.877000041655265 1036.5 933.5
0.40800001937896 135.5 82.5
0.174000008264557 855.5 1502.5
0.668000031728297 156.5 294.5
1.33100006321911 517.5 1013.5
1.11200005281717 1233.5 413.5
0.819000038900413 260.5 1024.5
0.384000018239021 590.5 657.5
0.20800000987947 236.5 1321.5
0.249000011826865 1171.5 1516.5
0.0300000014249235 532.5 1979.5
1.7280000820756 568.5 827.5
0.254000012064353 539.5 1556.5
1.02900004887488 1160.5 313.5
1.93900009209756 670.5 834.5
0.62000002944842 514.5 415.5
0.0460000021848828 376.5 1594.5
0.363000017241575 72.5 7.5
0.586000027833506 417.5 624.5
0.967000045930035 867.5 76.5
0.45500002161134 636.5 1277.5
0.520000024698675 667.5 421.5
0.335000015911646 15.5 1141.5
0.606000028783455 183.5 1039.5
0.589000027975999 350.5 1246.5
1.64200007799082 1302.5 232.5
0.333000015816651 687.5 708.5
0.405000019236468 631.5 1158.5
0.101000004797243 1262.5 1678.5
0.618000029353425 245.5 217.5
0.537000025506131 601.5 566.5
1.22400005813688 1207.5 92.5
0.617000029305927 649.5 1894.5
0.878000041702762 653.5 212.5
0.225000010686927 736.5 1809.5
0.692000032868236 1028.5 279.5
0.0770000036573038 27.5 1452.5
1.75900008354802 417.5 712.5
0.602000028593466 424.5 268.5
0.241000011446886 803.5 998.5
0.931000044220127 1042.5 918.5
0.0460000021848828 527.5 1666.5
0.701000033295713 262.5 1745.5
0.232000011019409 958.5 1154.5
0.936000044457614 268.5 545.5
1.18200005614199 113.5 416.5
0.128000006079674 1289.5 1051.5
0.429000020376407 127.5 42.5
0.220000010449439 178.5 669.5
0.818000038852915 1296.5 340.5
1.29200006136671 339.5 890.5
0.819000038900413 854.5 222.5
0.937000044505112 805.5 942.5
0.31000001472421 944.5 1435.5
0.903000042890199 596.5 909.5
1.02500004868489 1276.5 225.5
0.638000030303374 1019.5 943.5
0.427000020281412 740.5 958.5
0.772000036668032 814.5 43.5
0.595000028260984 835.5 1124.5
0.737000035005622 424.5 1593.5
